22-08-30 12:01:42.573 - INFO: Train epoch 4: [    0/16574 (0%)] Loss: 1.5530 | MSE loss: 0.0027 | Bpp loss: 0.3949 | Aux loss: 1390.99
22-08-30 12:01:45.163 - INFO: Train epoch 4: [  800/16574 (5%)] Loss: 1.0167 | MSE loss: 0.0015 | Bpp loss: 0.3759 | Aux loss: 1441.15
22-08-30 12:01:47.560 - INFO: Train epoch 4: [ 1600/16574 (10%)] Loss: 2.0587 | MSE loss: 0.0036 | Bpp loss: 0.4876 | Aux loss: 1508.23
22-08-30 12:01:50.031 - INFO: Train epoch 4: [ 2400/16574 (14%)] Loss: 1.2105 | MSE loss: 0.0018 | Bpp loss: 0.4223 | Aux loss: 1575.75
22-08-30 12:01:52.503 - INFO: Train epoch 4: [ 3200/16574 (19%)] Loss: 1.4538 | MSE loss: 0.0024 | Bpp loss: 0.4094 | Aux loss: 1648.78
22-08-30 12:01:55.073 - INFO: Train epoch 4: [ 4000/16574 (24%)] Loss: 2.6486 | MSE loss: 0.0049 | Bpp loss: 0.5277 | Aux loss: 1705.50
22-08-30 12:01:57.644 - INFO: Train epoch 4: [ 4800/16574 (29%)] Loss: 1.1899 | MSE loss: 0.0019 | Bpp loss: 0.3603 | Aux loss: 1760.74
22-08-30 12:02:00.191 - INFO: Train epoch 4: [ 5600/16574 (34%)] Loss: 1.2558 | MSE loss: 0.0019 | Bpp loss: 0.4167 | Aux loss: 1814.94
22-08-30 12:02:02.665 - INFO: Train epoch 4: [ 6400/16574 (39%)] Loss: 0.9775 | MSE loss: 0.0015 | Bpp loss: 0.3335 | Aux loss: 1872.61
22-08-30 12:02:05.311 - INFO: Train epoch 4: [ 7200/16574 (43%)] Loss: 1.3560 | MSE loss: 0.0021 | Bpp loss: 0.4406 | Aux loss: 1944.42
22-08-30 12:02:07.869 - INFO: Train epoch 4: [ 8000/16574 (48%)] Loss: 2.3164 | MSE loss: 0.0040 | Bpp loss: 0.5519 | Aux loss: 1992.85
22-08-30 12:02:10.333 - INFO: Train epoch 4: [ 8800/16574 (53%)] Loss: 1.6101 | MSE loss: 0.0026 | Bpp loss: 0.4606 | Aux loss: 2033.22
22-08-30 12:02:12.776 - INFO: Train epoch 4: [ 9600/16574 (58%)] Loss: 1.3963 | MSE loss: 0.0023 | Bpp loss: 0.4032 | Aux loss: 2078.21
22-08-30 12:02:15.369 - INFO: Train epoch 4: [10400/16574 (63%)] Loss: 1.3909 | MSE loss: 0.0022 | Bpp loss: 0.4415 | Aux loss: 2140.37
22-08-30 12:02:18.007 - INFO: Train epoch 4: [11200/16574 (68%)] Loss: 1.5163 | MSE loss: 0.0025 | Bpp loss: 0.4124 | Aux loss: 2187.43
22-08-30 12:02:20.583 - INFO: Train epoch 4: [12000/16574 (72%)] Loss: 4.0746 | MSE loss: 0.0082 | Bpp loss: 0.4845 | Aux loss: 2224.37
22-08-30 12:02:23.417 - INFO: Train epoch 4: [12800/16574 (77%)] Loss: 1.9826 | MSE loss: 0.0034 | Bpp loss: 0.4895 | Aux loss: 2272.39
22-08-30 12:02:25.912 - INFO: Train epoch 4: [13600/16574 (82%)] Loss: 1.0635 | MSE loss: 0.0015 | Bpp loss: 0.4120 | Aux loss: 2313.36
22-08-30 12:02:28.456 - INFO: Train epoch 4: [14400/16574 (87%)] Loss: 1.8561 | MSE loss: 0.0033 | Bpp loss: 0.4046 | Aux loss: 2371.51
22-08-30 12:02:30.868 - INFO: Train epoch 4: [15200/16574 (92%)] Loss: 2.1005 | MSE loss: 0.0038 | Bpp loss: 0.4588 | Aux loss: 2413.34
22-08-30 12:02:33.348 - INFO: Train epoch 4: [16000/16574 (97%)] Loss: 1.6472 | MSE loss: 0.0028 | Bpp loss: 0.4316 | Aux loss: 2449.32
22-08-30 12:02:38.320 - INFO: Learning rate: 0.0001
22-08-30 12:02:38.665 - INFO: Train epoch 5: [    0/16574 (0%)] Loss: 1.7787 | MSE loss: 0.0030 | Bpp loss: 0.4740 | Aux loss: 2493.45
22-08-30 12:02:41.180 - INFO: Train epoch 5: [  800/16574 (5%)] Loss: 2.2977 | MSE loss: 0.0043 | Bpp loss: 0.4318 | Aux loss: 2550.24
22-08-30 12:02:43.733 - INFO: Train epoch 5: [ 1600/16574 (10%)] Loss: 2.8422 | MSE loss: 0.0054 | Bpp loss: 0.5038 | Aux loss: 2599.53
22-08-30 12:02:46.264 - INFO: Train epoch 5: [ 2400/16574 (14%)] Loss: 2.0484 | MSE loss: 0.0036 | Bpp loss: 0.4686 | Aux loss: 2649.09
22-08-30 12:02:48.740 - INFO: Train epoch 5: [ 3200/16574 (19%)] Loss: 1.0514 | MSE loss: 0.0015 | Bpp loss: 0.4034 | Aux loss: 2689.30
22-08-30 12:02:51.224 - INFO: Train epoch 5: [ 4000/16574 (24%)] Loss: 1.5470 | MSE loss: 0.0025 | Bpp loss: 0.4375 | Aux loss: 2747.88
22-08-30 12:02:53.712 - INFO: Train epoch 5: [ 4800/16574 (29%)] Loss: 1.9119 | MSE loss: 0.0034 | Bpp loss: 0.4393 | Aux loss: 2783.89
22-08-30 12:02:56.205 - INFO: Train epoch 5: [ 5600/16574 (34%)] Loss: 1.7473 | MSE loss: 0.0030 | Bpp loss: 0.4519 | Aux loss: 2820.95
22-08-30 12:02:58.713 - INFO: Train epoch 5: [ 6400/16574 (39%)] Loss: 2.2611 | MSE loss: 0.0039 | Bpp loss: 0.5471 | Aux loss: 2868.68
22-08-30 12:03:01.177 - INFO: Train epoch 5: [ 7200/16574 (43%)] Loss: 1.0085 | MSE loss: 0.0014 | Bpp loss: 0.3812 | Aux loss: 2913.83
22-08-30 12:03:03.672 - INFO: Train epoch 5: [ 8000/16574 (48%)] Loss: 2.8566 | MSE loss: 0.0054 | Bpp loss: 0.5113 | Aux loss: 2978.29
22-08-30 12:03:06.264 - INFO: Train epoch 5: [ 8800/16574 (53%)] Loss: 1.3150 | MSE loss: 0.0020 | Bpp loss: 0.4380 | Aux loss: 3020.01
22-08-30 12:03:08.766 - INFO: Train epoch 5: [ 9600/16574 (58%)] Loss: 2.2140 | MSE loss: 0.0039 | Bpp loss: 0.5021 | Aux loss: 3061.33
22-08-30 12:03:11.190 - INFO: Train epoch 5: [10400/16574 (63%)] Loss: 2.1646 | MSE loss: 0.0038 | Bpp loss: 0.5257 | Aux loss: 3085.45
22-08-30 12:03:13.633 - INFO: Train epoch 5: [11200/16574 (68%)] Loss: 1.2712 | MSE loss: 0.0019 | Bpp loss: 0.4470 | Aux loss: 3139.65
22-08-30 12:03:16.136 - INFO: Train epoch 5: [12000/16574 (72%)] Loss: 2.5481 | MSE loss: 0.0048 | Bpp loss: 0.4709 | Aux loss: 3188.00
22-08-30 12:03:18.680 - INFO: Train epoch 5: [12800/16574 (77%)] Loss: 1.6636 | MSE loss: 0.0029 | Bpp loss: 0.3991 | Aux loss: 3218.27
22-08-30 12:03:21.228 - INFO: Train epoch 5: [13600/16574 (82%)] Loss: 2.2934 | MSE loss: 0.0042 | Bpp loss: 0.4782 | Aux loss: 3265.08
22-08-30 12:03:23.788 - INFO: Train epoch 5: [14400/16574 (87%)] Loss: 1.3916 | MSE loss: 0.0021 | Bpp loss: 0.4575 | Aux loss: 3309.72
22-08-30 12:03:26.305 - INFO: Train epoch 5: [15200/16574 (92%)] Loss: 1.1557 | MSE loss: 0.0017 | Bpp loss: 0.3968 | Aux loss: 3345.13
22-08-30 12:03:28.962 - INFO: Train epoch 5: [16000/16574 (97%)] Loss: 1.6117 | MSE loss: 0.0026 | Bpp loss: 0.4718 | Aux loss: 3386.62
22-08-30 12:03:34.041 - INFO: Learning rate: 0.0001
22-08-30 12:03:34.396 - INFO: Train epoch 6: [    0/16574 (0%)] Loss: 2.0246 | MSE loss: 0.0034 | Bpp loss: 0.5481 | Aux loss: 3417.12
22-08-30 12:03:37.075 - INFO: Train epoch 6: [  800/16574 (5%)] Loss: 1.6891 | MSE loss: 0.0027 | Bpp loss: 0.5115 | Aux loss: 3442.93
22-08-30 12:03:39.723 - INFO: Train epoch 6: [ 1600/16574 (10%)] Loss: 1.3470 | MSE loss: 0.0021 | Bpp loss: 0.4371 | Aux loss: 3479.08
22-08-30 12:03:42.342 - INFO: Train epoch 6: [ 2400/16574 (14%)] Loss: 1.4855 | MSE loss: 0.0024 | Bpp loss: 0.4443 | Aux loss: 3513.01
22-08-30 12:03:45.052 - INFO: Train epoch 6: [ 3200/16574 (19%)] Loss: 1.6138 | MSE loss: 0.0026 | Bpp loss: 0.4765 | Aux loss: 3529.83
22-08-30 12:03:47.596 - INFO: Train epoch 6: [ 4000/16574 (24%)] Loss: 1.3220 | MSE loss: 0.0020 | Bpp loss: 0.4363 | Aux loss: 3567.73
22-08-30 12:03:50.103 - INFO: Train epoch 6: [ 4800/16574 (29%)] Loss: 1.2705 | MSE loss: 0.0020 | Bpp loss: 0.3949 | Aux loss: 3589.56
22-08-30 12:03:52.742 - INFO: Train epoch 6: [ 5600/16574 (34%)] Loss: 2.2625 | MSE loss: 0.0040 | Bpp loss: 0.5323 | Aux loss: 3617.46
22-08-30 12:03:55.444 - INFO: Train epoch 6: [ 6400/16574 (39%)] Loss: 1.6328 | MSE loss: 0.0026 | Bpp loss: 0.5212 | Aux loss: 3648.52
22-08-30 12:03:58.116 - INFO: Train epoch 6: [ 7200/16574 (43%)] Loss: 1.4573 | MSE loss: 0.0023 | Bpp loss: 0.4406 | Aux loss: 3675.95
22-08-30 12:04:00.936 - INFO: Train epoch 6: [ 8000/16574 (48%)] Loss: 1.7491 | MSE loss: 0.0030 | Bpp loss: 0.4232 | Aux loss: 3705.59
