22-09-06 18:55:58.689 - INFO: Train epoch 4: [ 7200/16574 (43%)] Loss: 2.0265 | MSE loss: 0.0018 | Bpp loss: 0.5030 | Aux loss: 1611.42
22-09-06 18:56:01.324 - INFO: Train epoch 4: [ 8000/16574 (48%)] Loss: 2.2909 | MSE loss: 0.0021 | Bpp loss: 0.4938 | Aux loss: 1664.13
22-09-06 18:56:04.133 - INFO: Train epoch 4: [ 8800/16574 (53%)] Loss: 2.8043 | MSE loss: 0.0027 | Bpp loss: 0.5397 | Aux loss: 1711.36
22-09-06 18:56:06.961 - INFO: Train epoch 4: [ 9600/16574 (58%)] Loss: 4.5691 | MSE loss: 0.0047 | Bpp loss: 0.5611 | Aux loss: 1742.26
22-09-06 18:56:09.722 - INFO: Train epoch 4: [10400/16574 (63%)] Loss: 2.7064 | MSE loss: 0.0026 | Bpp loss: 0.5264 | Aux loss: 1781.13
22-09-06 18:56:12.388 - INFO: Train epoch 4: [11200/16574 (68%)] Loss: 4.1323 | MSE loss: 0.0041 | Bpp loss: 0.6307 | Aux loss: 1828.55
22-09-06 18:56:14.948 - INFO: Train epoch 4: [12000/16574 (72%)] Loss: 2.7018 | MSE loss: 0.0025 | Bpp loss: 0.5725 | Aux loss: 1877.96
22-09-06 18:56:17.643 - INFO: Train epoch 4: [12800/16574 (77%)] Loss: 2.9680 | MSE loss: 0.0029 | Bpp loss: 0.5167 | Aux loss: 1907.60
22-09-06 18:56:20.296 - INFO: Train epoch 4: [13600/16574 (82%)] Loss: 3.1769 | MSE loss: 0.0031 | Bpp loss: 0.5514 | Aux loss: 1923.22
22-09-06 18:56:23.242 - INFO: Train epoch 4: [14400/16574 (87%)] Loss: 3.7905 | MSE loss: 0.0039 | Bpp loss: 0.5160 | Aux loss: 1978.22
22-09-06 18:56:26.172 - INFO: Train epoch 4: [15200/16574 (92%)] Loss: 2.4636 | MSE loss: 0.0023 | Bpp loss: 0.5557 | Aux loss: 2009.94
22-09-06 18:56:29.109 - INFO: Train epoch 4: [16000/16574 (97%)] Loss: 2.5326 | MSE loss: 0.0024 | Bpp loss: 0.5243 | Aux loss: 2053.01
22-09-06 18:57:54.002 - INFO: Learning rate: 0.0001
22-09-06 18:57:54.326 - INFO: Train epoch 5: [    0/16574 (0%)] Loss: 3.0269 | MSE loss: 0.0029 | Bpp loss: 0.5815 | Aux loss: 2076.98
22-09-06 18:57:57.798 - INFO: Train epoch 5: [  800/16574 (5%)] Loss: 3.2711 | MSE loss: 0.0032 | Bpp loss: 0.5391 | Aux loss: 2122.45
22-09-06 18:58:01.326 - INFO: Train epoch 5: [ 1600/16574 (10%)] Loss: 2.4979 | MSE loss: 0.0023 | Bpp loss: 0.5216 | Aux loss: 2161.38
22-09-06 18:58:04.464 - INFO: Train epoch 5: [ 2400/16574 (14%)] Loss: 2.8013 | MSE loss: 0.0027 | Bpp loss: 0.5184 | Aux loss: 2203.93
22-09-06 18:58:07.725 - INFO: Train epoch 5: [ 3200/16574 (19%)] Loss: 2.3862 | MSE loss: 0.0023 | Bpp loss: 0.4500 | Aux loss: 2235.37
22-09-06 18:58:10.966 - INFO: Train epoch 5: [ 4000/16574 (24%)] Loss: 2.1165 | MSE loss: 0.0020 | Bpp loss: 0.4343 | Aux loss: 2254.16
22-09-06 18:58:14.194 - INFO: Train epoch 5: [ 4800/16574 (29%)] Loss: 2.6996 | MSE loss: 0.0025 | Bpp loss: 0.5745 | Aux loss: 2290.25
22-09-06 18:58:17.335 - INFO: Train epoch 5: [ 5600/16574 (34%)] Loss: 2.9219 | MSE loss: 0.0028 | Bpp loss: 0.5423 | Aux loss: 2318.72
22-09-06 18:58:20.540 - INFO: Train epoch 5: [ 6400/16574 (39%)] Loss: 1.3594 | MSE loss: 0.0011 | Bpp loss: 0.4047 | Aux loss: 2343.96
22-09-06 18:58:23.951 - INFO: Train epoch 5: [ 7200/16574 (43%)] Loss: 1.9209 | MSE loss: 0.0017 | Bpp loss: 0.4725 | Aux loss: 2360.49
22-09-06 18:58:27.100 - INFO: Train epoch 5: [ 8000/16574 (48%)] Loss: 2.3379 | MSE loss: 0.0022 | Bpp loss: 0.5075 | Aux loss: 2386.24
22-09-06 18:58:30.425 - INFO: Train epoch 5: [ 8800/16574 (53%)] Loss: 5.6447 | MSE loss: 0.0060 | Bpp loss: 0.6048 | Aux loss: 2406.20
22-09-06 18:58:33.554 - INFO: Train epoch 5: [ 9600/16574 (58%)] Loss: 1.6957 | MSE loss: 0.0015 | Bpp loss: 0.4251 | Aux loss: 2421.34
22-09-06 18:58:36.468 - INFO: Train epoch 5: [10400/16574 (63%)] Loss: 2.1899 | MSE loss: 0.0020 | Bpp loss: 0.5100 | Aux loss: 2455.96
22-09-06 18:58:39.565 - INFO: Train epoch 5: [11200/16574 (68%)] Loss: 1.9986 | MSE loss: 0.0018 | Bpp loss: 0.4629 | Aux loss: 2474.49
22-09-06 18:58:42.914 - INFO: Train epoch 5: [12000/16574 (72%)] Loss: 3.1355 | MSE loss: 0.0030 | Bpp loss: 0.6256 | Aux loss: 2479.65
22-09-06 18:58:45.961 - INFO: Train epoch 5: [12800/16574 (77%)] Loss: 3.5580 | MSE loss: 0.0035 | Bpp loss: 0.5996 | Aux loss: 2503.30
22-09-06 18:58:49.089 - INFO: Train epoch 5: [13600/16574 (82%)] Loss: 3.3451 | MSE loss: 0.0033 | Bpp loss: 0.5140 | Aux loss: 2531.69
22-09-06 18:58:52.198 - INFO: Train epoch 5: [14400/16574 (87%)] Loss: 2.6991 | MSE loss: 0.0025 | Bpp loss: 0.5477 | Aux loss: 2566.10
22-09-06 18:58:55.617 - INFO: Train epoch 5: [15200/16574 (92%)] Loss: 2.1514 | MSE loss: 0.0019 | Bpp loss: 0.5255 | Aux loss: 2586.00
22-09-06 18:58:58.964 - INFO: Train epoch 5: [16000/16574 (97%)] Loss: 1.4205 | MSE loss: 0.0011 | Bpp loss: 0.4857 | Aux loss: 2612.89
22-09-06 19:00:34.327 - INFO: Learning rate: 0.0001
22-09-06 19:00:34.616 - INFO: Train epoch 6: [    0/16574 (0%)] Loss: 2.2286 | MSE loss: 0.0021 | Bpp loss: 0.4793 | Aux loss: 2612.13
22-09-06 19:00:37.916 - INFO: Train epoch 6: [  800/16574 (5%)] Loss: 2.6409 | MSE loss: 0.0024 | Bpp loss: 0.6126 | Aux loss: 2635.20
22-09-06 19:00:41.434 - INFO: Train epoch 6: [ 1600/16574 (10%)] Loss: 1.5042 | MSE loss: 0.0012 | Bpp loss: 0.5302 | Aux loss: 2639.62
22-09-06 19:00:44.824 - INFO: Train epoch 6: [ 2400/16574 (14%)] Loss: 2.6557 | MSE loss: 0.0025 | Bpp loss: 0.5371 | Aux loss: 2636.02
22-09-06 19:00:48.073 - INFO: Train epoch 6: [ 3200/16574 (19%)] Loss: 2.6860 | MSE loss: 0.0025 | Bpp loss: 0.5679 | Aux loss: 2632.61
22-09-06 19:00:51.405 - INFO: Train epoch 6: [ 4000/16574 (24%)] Loss: 2.6819 | MSE loss: 0.0025 | Bpp loss: 0.5946 | Aux loss: 2644.90
22-09-06 19:00:54.989 - INFO: Train epoch 6: [ 4800/16574 (29%)] Loss: 1.6131 | MSE loss: 0.0014 | Bpp loss: 0.4241 | Aux loss: 2661.39
22-09-06 19:00:58.103 - INFO: Train epoch 6: [ 5600/16574 (34%)] Loss: 2.2252 | MSE loss: 0.0020 | Bpp loss: 0.5610 | Aux loss: 2676.12
22-09-06 19:01:01.389 - INFO: Train epoch 6: [ 6400/16574 (39%)] Loss: 1.7186 | MSE loss: 0.0015 | Bpp loss: 0.4658 | Aux loss: 2685.80
22-09-06 19:01:04.529 - INFO: Train epoch 6: [ 7200/16574 (43%)] Loss: 2.2974 | MSE loss: 0.0021 | Bpp loss: 0.5324 | Aux loss: 2702.00
22-09-06 19:01:07.544 - INFO: Train epoch 6: [ 8000/16574 (48%)] Loss: 3.3051 | MSE loss: 0.0032 | Bpp loss: 0.6310 | Aux loss: 2682.33
22-09-06 19:01:10.595 - INFO: Train epoch 6: [ 8800/16574 (53%)] Loss: 2.5336 | MSE loss: 0.0024 | Bpp loss: 0.5418 | Aux loss: 2682.97
22-09-06 19:01:13.611 - INFO: Train epoch 6: [ 9600/16574 (58%)] Loss: 1.2545 | MSE loss: 0.0010 | Bpp loss: 0.4208 | Aux loss: 2694.99
