22-09-21 18:15:43.634 - INFO: Train epoch 3: [ 1600/16574 (10%)] Loss: 0.8473 | MSE loss: 0.0025 | Bpp loss: 0.2723 | Aux loss: 599.13
22-09-21 18:15:58.435 - INFO: Train epoch 3: [ 2400/16574 (14%)] Loss: 1.2746 | MSE loss: 0.0043 | Bpp loss: 0.2990 | Aux loss: 758.97
22-09-21 18:16:10.906 - INFO: Train epoch 3: [ 3200/16574 (19%)] Loss: 1.5047 | MSE loss: 0.0051 | Bpp loss: 0.3447 | Aux loss: 966.52
22-09-21 18:16:16.127 - INFO: Train epoch 3: [ 4000/16574 (24%)] Loss: 0.6989 | MSE loss: 0.0020 | Bpp loss: 0.2546 | Aux loss: 1057.57
22-09-21 18:16:21.288 - INFO: Train epoch 3: [ 4800/16574 (29%)] Loss: 1.2992 | MSE loss: 0.0043 | Bpp loss: 0.3182 | Aux loss: 1142.01
22-09-21 18:16:26.448 - INFO: Train epoch 3: [ 5600/16574 (34%)] Loss: 1.0204 | MSE loss: 0.0033 | Bpp loss: 0.2752 | Aux loss: 1369.91
22-09-21 18:16:31.589 - INFO: Train epoch 3: [ 6400/16574 (39%)] Loss: 1.0872 | MSE loss: 0.0036 | Bpp loss: 0.2750 | Aux loss: 1493.12
22-09-21 18:16:36.730 - INFO: Train epoch 3: [ 7200/16574 (43%)] Loss: 1.0495 | MSE loss: 0.0034 | Bpp loss: 0.2860 | Aux loss: 1687.37
22-09-21 18:16:41.923 - INFO: Train epoch 3: [ 8000/16574 (48%)] Loss: 1.0272 | MSE loss: 0.0033 | Bpp loss: 0.2850 | Aux loss: 1902.69
22-09-21 18:16:47.054 - INFO: Train epoch 3: [ 8800/16574 (53%)] Loss: 1.0129 | MSE loss: 0.0031 | Bpp loss: 0.3001 | Aux loss: 2097.41
22-09-21 18:16:52.154 - INFO: Train epoch 3: [ 9600/16574 (58%)] Loss: 0.6185 | MSE loss: 0.0017 | Bpp loss: 0.2388 | Aux loss: 2223.85
22-09-21 18:16:57.268 - INFO: Train epoch 3: [10400/16574 (63%)] Loss: 1.1742 | MSE loss: 0.0036 | Bpp loss: 0.3465 | Aux loss: 2378.12
22-09-21 18:17:02.389 - INFO: Train epoch 3: [11200/16574 (68%)] Loss: 0.9978 | MSE loss: 0.0031 | Bpp loss: 0.2966 | Aux loss: 2579.67
22-09-21 18:17:07.534 - INFO: Train epoch 3: [12000/16574 (72%)] Loss: 0.7290 | MSE loss: 0.0020 | Bpp loss: 0.2785 | Aux loss: 2789.21
22-09-21 18:17:12.655 - INFO: Train epoch 3: [12800/16574 (77%)] Loss: 0.9856 | MSE loss: 0.0030 | Bpp loss: 0.3131 | Aux loss: 3024.73
22-09-21 18:17:17.764 - INFO: Train epoch 3: [13600/16574 (82%)] Loss: 1.6553 | MSE loss: 0.0058 | Bpp loss: 0.3263 | Aux loss: 3112.80
22-09-21 18:17:22.879 - INFO: Train epoch 3: [14400/16574 (87%)] Loss: 1.6408 | MSE loss: 0.0057 | Bpp loss: 0.3328 | Aux loss: 3271.39
22-09-21 18:17:27.997 - INFO: Train epoch 3: [15200/16574 (92%)] Loss: 0.6471 | MSE loss: 0.0016 | Bpp loss: 0.2755 | Aux loss: 3493.05
22-09-21 18:17:33.098 - INFO: Train epoch 3: [16000/16574 (97%)] Loss: 0.6630 | MSE loss: 0.0018 | Bpp loss: 0.2522 | Aux loss: 3645.40
22-09-21 18:19:36.667 - INFO: Learning rate: 0.0001
22-09-21 18:19:38.907 - INFO: Train epoch 4: [    0/16574 (0%)] Loss: 1.3093 | MSE loss: 0.0045 | Bpp loss: 0.2867 | Aux loss: 3708.02
22-09-21 18:19:54.128 - INFO: Train epoch 4: [  800/16574 (5%)] Loss: 0.7905 | MSE loss: 0.0024 | Bpp loss: 0.2547 | Aux loss: 3821.91
22-09-21 18:19:59.340 - INFO: Train epoch 4: [ 1600/16574 (10%)] Loss: 0.9829 | MSE loss: 0.0030 | Bpp loss: 0.2932 | Aux loss: 4007.51
22-09-21 18:20:04.414 - INFO: Train epoch 4: [ 2400/16574 (14%)] Loss: 0.8565 | MSE loss: 0.0025 | Bpp loss: 0.2849 | Aux loss: 4227.34
22-09-21 18:20:09.566 - INFO: Train epoch 4: [ 3200/16574 (19%)] Loss: 1.7327 | MSE loss: 0.0062 | Bpp loss: 0.3271 | Aux loss: 4447.91
22-09-21 18:20:14.683 - INFO: Train epoch 4: [ 4000/16574 (24%)] Loss: 1.1356 | MSE loss: 0.0037 | Bpp loss: 0.3028 | Aux loss: 4627.25
22-09-21 18:20:19.786 - INFO: Train epoch 4: [ 4800/16574 (29%)] Loss: 1.2807 | MSE loss: 0.0042 | Bpp loss: 0.3230 | Aux loss: 4838.56
22-09-21 18:20:24.885 - INFO: Train epoch 4: [ 5600/16574 (34%)] Loss: 0.9088 | MSE loss: 0.0028 | Bpp loss: 0.2792 | Aux loss: 5029.41
22-09-21 18:20:29.989 - INFO: Train epoch 4: [ 6400/16574 (39%)] Loss: 0.5569 | MSE loss: 0.0014 | Bpp loss: 0.2466 | Aux loss: 5243.32
22-09-21 18:20:35.127 - INFO: Train epoch 4: [ 7200/16574 (43%)] Loss: 0.9143 | MSE loss: 0.0027 | Bpp loss: 0.2941 | Aux loss: 5432.51
22-09-21 18:20:40.242 - INFO: Train epoch 4: [ 8000/16574 (48%)] Loss: 1.1122 | MSE loss: 0.0036 | Bpp loss: 0.2893 | Aux loss: 5638.46
22-09-21 18:20:45.355 - INFO: Train epoch 4: [ 8800/16574 (53%)] Loss: 0.8053 | MSE loss: 0.0023 | Bpp loss: 0.2790 | Aux loss: 5871.57
22-09-21 18:20:50.501 - INFO: Train epoch 4: [ 9600/16574 (58%)] Loss: 1.0911 | MSE loss: 0.0034 | Bpp loss: 0.3089 | Aux loss: 6033.02
22-09-21 18:20:55.614 - INFO: Train epoch 4: [10400/16574 (63%)] Loss: 0.6182 | MSE loss: 0.0016 | Bpp loss: 0.2544 | Aux loss: 6216.56
22-09-21 18:21:00.727 - INFO: Train epoch 4: [11200/16574 (68%)] Loss: 1.0801 | MSE loss: 0.0035 | Bpp loss: 0.2917 | Aux loss: 6445.95
22-09-21 18:21:05.846 - INFO: Train epoch 4: [12000/16574 (72%)] Loss: 0.8118 | MSE loss: 0.0024 | Bpp loss: 0.2730 | Aux loss: 6646.87
22-09-21 18:21:10.967 - INFO: Train epoch 4: [12800/16574 (77%)] Loss: 1.1578 | MSE loss: 0.0037 | Bpp loss: 0.3146 | Aux loss: 6797.45
22-09-21 18:21:16.072 - INFO: Train epoch 4: [13600/16574 (82%)] Loss: 0.9878 | MSE loss: 0.0031 | Bpp loss: 0.2892 | Aux loss: 6962.13
22-09-21 18:21:21.202 - INFO: Train epoch 4: [14400/16574 (87%)] Loss: 0.9695 | MSE loss: 0.0031 | Bpp loss: 0.2630 | Aux loss: 7167.65
22-09-21 18:21:26.322 - INFO: Train epoch 4: [15200/16574 (92%)] Loss: 0.6997 | MSE loss: 0.0019 | Bpp loss: 0.2569 | Aux loss: 7361.50
22-09-21 18:21:31.447 - INFO: Train epoch 4: [16000/16574 (97%)] Loss: 1.1754 | MSE loss: 0.0039 | Bpp loss: 0.2884 | Aux loss: 7519.88
22-09-21 18:23:34.675 - INFO: Learning rate: 0.0001
22-09-21 18:23:35.569 - INFO: Train epoch 5: [    0/16574 (0%)] Loss: 1.2744 | MSE loss: 0.0043 | Bpp loss: 0.2884 | Aux loss: 7598.48
